score,budget_x,revenue,country,top_genre,top_lang,year
high,0.1771739112547259,0.19276522673213523,US,Documentary, English,0.9916666666666689
low,0.023913041356332695,0.015754272348310304,AU,Drama, English,0.8250000000000011
low,0.03695651964555765,0.09234854585205825,AU,Drama, English,0.6583333333333332
high,0.030434780500945172,0.0016296460579925624,US,Drama, English,0.7083333333333339
low,0.29999999847826087,0.04138771207635771,US,Comedy, English,0.9916666666666689
low,0.12499999809782608,0.14202770535316467,AU,Comedy, English,0.8750000000000018
high,0.0038043456604442295,0.0004372775472741732,US,Thriller, English,0.8916666666666675
low,0.3478260855387523,0.18096076154545643,AU,Action, English,0.9249999999999989
low,0.2717391288516068,0.1286039008902737,AU,Action, English,0.9249999999999989
low,0.3817391290907372,0.09869943483846005,KR,Drama, Korean,0.9666666666666668
low,0.123913041573724,0.051037058333853164,AU,Action, English,0.9083333333333332
low,0.010325904370273706,0.0005351755566686375,US,Thriller, English,0.9916666666666689
low,0.017391302211720222,0.0009482865155882811,FR,Action, French,0.9916666666666689
high,0.17391304168241964,0.15654720068631142,AU,Adventure, English,0.7750000000000004
low,0.0869565197542533,0.04456360654639907,AU,Fantasy, English,0.8666666666666689
low,0.25434782446597354,0.22773498466634143,other,Crime, German,0.6166666666666689
low,0.06521738927221171,0.11222935551045037,AU,Crime, English,0.7666666666666675
low,0.0043734739225510305,8.626277668040762e-05,AU,Horror, English,0.8916666666666675
high,0.27934782452032136,0.14484439318934456,AU,Western, English,0.9833333333333325
low,0.15217391120037807,0.05485501229390701,AU,Fantasy, English,0.9083333333333332
low,0.3869565204064272,0.2707718871049042,AU,Action, English,0.9583333333333339
low,0.18913043301984878,0.202299930273496,US,Animation, English,0.9083333333333332
low,0.28260869409262757,0.11009561328584819,AU,Animation, English,0.8916666666666675
high,0.06351159187719911,0.0011971107795637182,AU,Animation, Spanish,0.9916666666666689
high,0.3043478245746692,0.15624367530034294,AU,Drama, English,0.8416666666666668
low,0.28030434626153117,0.16713061930803028,AU,Mystery, English,0.9833333333333325
high,0.25217391141776935,0.08133805953307566,AU,Action, English,0.9500000000000011
low,0.17826086777882796,0.06551907178646012,AU,Comedy, English,0.8499999999999996
low,0.07025638754403563,0.02264491450618914,JP,Action, Japanese,0.9416666666666682
high,0.02283357396268168,0.057121876247075196,FR,Drama, French,0.9916666666666689
high,0.03695651964555765,0.013563974164070078,AU,Action, Korean,0.9749999999999996
high,0.10869565023629489,0.014023297703460698,AU,Music, English,0.9916666666666689
high,0.4782608684310019,0.10721930119249275,AU,Thriller, English,0.9083333333333332
high,0.13043478071833647,0.012839106485461682,AU,Thriller, English,0.9916666666666689
high,0.1869565199716446,0.2057738236504904,AU,Action, English,0.9916666666666689
high,0.007608693494801508,0.005601132895841971,US,Romance, English,0.9583333333333339
high,0.018043476126181467,0.0009701324191887136,AU,Action, Norwegian,0.9916666666666689
low,0.3199999985217391,0.19576070860415568,ES,Thriller, Spanish,1.0000000000000018
high,0.21217391133081284,0.07713094544889104,AU,Drama, English,0.9666666666666668
low,0.2830434767022684,0.07811614559363364,IT,Thriller, English,0.9916666666666689
low,0.38043478126181474,0.32613943143406854,AU,Family, English,0.9416666666666682
low,0.05869565012759924,0.015166694464377043,AU,Family, English,0.9416666666666682
low,0.0869565197542533,0.05301872473549432,AU,Horror, English,0.9000000000000004
high,0.0005434760881379916,0.0,US,War, English,0.9833333333333325
low,0.05511391098937807,0.003501398878328953,AU,Adventure, English,0.9833333333333325
high,0.07608695451323251,0.050140434673099386,AU,Romance, English,0.9000000000000004
high,0.35217391163516065,0.11431479198928189,US,Crime, English,0.9916666666666689
high,0.2239130417911153,0.23519401037072665,AU,Action, English,0.9833333333333325
high,0.006521736970699428,0.001390629209586614,AU,Family, English,0.5666666666666682
low,0.1965217373837429,0.19548280556165604,AU,Action, English,0.9749999999999996
high,0.1828260851800567,0.20914098844491696,MX,Comedy, Spanish,0.9916666666666689
low,0.20652173740548202,0.02247147949066751,AU,Family, English,0.8083333333333353
low,0.05669565012325141,0.002765034489825278,JP,Action, Japanese,0.8833333333333346
high,0.07608695451323251,0.02842603129758026,AU,Adventure, English,0.8499999999999996
high,0.1473913024943289,0.17093398007724325,ES,Comedy, Spanish,0.9916666666666689
low,0.3099999985,0.1483704798438583,AU,Comedy, English,0.9833333333333325
low,0.1347826068147448,0.12979163487211692,other,Thriller, English,0.9833333333333325
high,0.22826086788752362,0.10220426449947058,AU,Family, English,0.8083333333333353
high,0.06521738927221171,0.023594894762514678,AU,Romance, English,0.9333333333333353
high,0.2621739114395085,0.12573804224187074,US,Drama, English,0.9916666666666689
low,0.19826086782230623,0.0774072626958426,AU,Romance, English,0.9583333333333339
high,0.14347825900756142,0.06641215541962289,AU,Action, English,0.9249999999999989
high,0.0020891800045416955,0.03156952141535176,AU,Animation, Japanese,0.9916666666666689
low,0.4076086943643667,0.16002880496166547,AU,Thriller, English,0.9916666666666689
high,0.20652173740548202,0.09025969699184798,AU,Adventure, English,0.7833333333333332
low,0.03913043269376181,0.00483458558223733,AU,Drama, Italian,0.9916666666666689
high,0.4021739117438563,0.26905420928253065,AU,Adventure, English,0.8750000000000018
low,0.23913043312854443,0.0929194122747278,US,Comedy, English,0.9749999999999996
low,0.2717391288516068,0.38982434905033786,AU,Animation, English,0.9833333333333325
high,0.14956521554253308,0.07759537469995967,GB,Drama, English,0.9916666666666689
low,0.0869565197542533,0.011620327316724558,AU,Horror, English,0.9833333333333325
high,0.01956521525992438,0.0011761562104465834,US,Romance, English,0.8666666666666689
high,0.3508695638062382,0.098306570785171,AU,Comedy, French,0.9916666666666689
high,0.17391304168241964,0.1606686437769787,AU,Animation, English,0.9333333333333353
high,0.03804347616965973,0.00801657888705942,AU,Drama, English,0.6500000000000004
high,0.3639130420954631,0.415388204833149,US,Thriller, English,0.9916666666666689
low,0.1926086938969754,0.30776694270835014,US,Western, English,0.9916666666666689
high,0.060869563175803394,0.013523474196239182,AU,Science Fiction, English,0.6583333333333332
high,0.04347825879017012,0.11144211897588367,AU,Comedy, English,0.9916666666666689
high,0.2102173895874291,0.1561310699299424,AU,Mystery, English,0.9833333333333325
low,0.0499999979347826,0.038320155653022554,AU,Horror, English,0.8083333333333353
low,0.05755058621206649,0.0016366751504585093,AU,Drama, English,1.0000000000000018
low,0.28521738975047256,0.09231989180843861,HK,Drama, Cantonese,0.7583333333333346
low,0.04347825879017012,0.012238859749164126,US,Drama, English,0.7833333333333332
low,0.24130434617674856,0.09867985680992676,AU,Animation, English,0.9583333333333339
high,0.2934782593336484,0.18228176747616692,AU,Western, English,0.9416666666666682
low,0.021739128308128536,0.0146307568611893,AU,Action, Cantonese,0.8416666666666668
high,0.2947826071625709,0.09964728006481183,AU,Animation, Chinese,0.9833333333333325
low,0.13847825899669186,0.045696613069812105,AU,Crime, English,0.8666666666666689
low,0.211739128721172,0.21611989269129073,AU,Animation, Japanese,0.9916666666666689
high,0.18726086779839318,0.197541767627769,US,Animation, English,0.8416666666666668
low,0.30521738979395086,0.21075761383678868,AU,Science Fiction, English,0.9916666666666689
high,0.028260867452741013,0.013099415830256254,AU,Drama, English,0.9333333333333353
low,0.01630434568761814,0.011805326080345124,AU,Comedy, English,0.8833333333333346
low,0.4347826074669187,0.0750880868485784,AU,Adventure, English,0.9000000000000004
high,0.05183598967790432,0.008277165961554851,JP,Animation, Japanese,0.9749999999999996
high,0.010869563067107745,0.0015368528709938092,other,Action, Russian,0.9833333333333325
high,0.15217391120037807,0.10182922234740437,AU,Crime, English,0.9583333333333339
high,0.015217389163516063,0.029340695075750413,AU,Music, English,0.9583333333333339
high,0.05434782403119092,0.00803987705705129,AU,Crime, English,0.9333333333333353
high,0.05434782403119092,0.01451084672081187,AU,Crime, English,0.9333333333333353
low,0.006521736970699428,0.03121605940829292,AU,Science Fiction, English,0.9166666666666661
high,0.5324782598532136,0.05994788711359998,US,Horror, English,1.0000000000000018
low,0.22043478091398866,0.19493658224583763,US,Drama, English,0.8833333333333346
high,0.05434782403119092,0.01733833276984873,US,Comedy, English,0.7916666666666661
low,0.22608695483931945,0.30950697674554783,JP,Drama, Japanese,0.9249999999999989
low,0.03260869354914933,0.003011246658079707,AU,Action, English,0.9833333333333325
low,0.19565217216446124,0.20104296867499086,AU,Action, English,0.7833333333333332
high,0.01956521525992438,0.036928240404427035,AU,Horror, English,0.8333333333333339
high,0.00030434565283553403,0.00908861519034267,AU,Horror, English,0.8333333333333339
high,0.25760869403827974,0.16278617937903447,MX,Adventure, Spanish,1.0000000000000018
low,0.3704347812400756,0.19816443173415002,AU,Animation, Japanese,1.0000000000000018
high,0.3043478245746692,0.18969075381315373,AU,Action, English,0.7916666666666661
high,0.33913043334593573,0.19235439507213986,US,Mystery, English,0.9333333333333353
low,0.05434782403119092,0.008282428118510161,AU,Drama, English,0.9000000000000004
high,0.36956521602079395,0.2636661785229703,AU,Action, English,0.9249999999999989
low,0.22130434613327032,0.19413760007073982,KR,Drama, Korean,0.9749999999999996
high,0.38043478126181474,0.1387828397901999,AU,Adventure, English,0.8750000000000018
high,0.03260869354914933,0.023940521508505452,AU,Adventure, English,0.5000000000000018
low,0.08260869365784498,0.03241220463250501,AU,Science Fiction, English,0.9166666666666661
high,0.19565217216446124,0.055451074957014165,AU,Adventure, English,0.9416666666666682
low,0.15173912859073724,0.15948002181256238,US,Animation, English,0.9749999999999996
high,0.020080484391479313,0.0273641570966889,JP,Animation, Japanese,0.9916666666666689
low,0.034782606597353494,0.010925654192293272,AU,Horror, English,0.8916666666666675
high,0.16304347644139885,0.029289011014953528,AU,War, English,0.8333333333333339
high,0.012708156984148167,0.003112488026865667,US,Romance, English,0.9916666666666689
high,0.13043804158790878,8.158275759561609e-05,AU,Action, English,0.9833333333333325
low,0.11956521547731569,0.11871918616759045,AU,Adventure, English,0.7666666666666675
high,0.034782606597353494,0.015989858619253672,AU,Drama, English,0.8916666666666675
high,0.14541304162046312,0.153425927781701,AU,Action, English,0.9833333333333325
low,0.006274763926684269,0.0002394221559127436,FR,Horror, French,0.9833333333333325
low,0.2836956506167297,0.06197053561088772,JP,Action, Japanese,0.9833333333333325
high,0.15782608512570886,0.1020808639260916,US,Crime, English,0.9916666666666689
high,0.16304347644139885,0.35325359246634463,AU,Action, English,0.9500000000000011
low,0.4347826074669187,0.11504770760423914,AU,Adventure, English,0.8916666666666675
low,0.32347825939886576,0.30950697674554783,US,Drama, English,0.9000000000000004
low,0.06521738927221171,0.01660905664528668,AU,Action, English,0.8833333333333346
high,0.24130434617674856,0.21256679388189628,AU,Animation, English,0.9833333333333325
high,0.10217391109168242,0.06934861719917665,AU,Drama, English,0.9416666666666682
high,0.20913043306332701,0.25553616880632307,AU,Action, English,0.8916666666666675
high,0.21739130264650283,0.0313985055896998,AU,Adventure, English,0.8250000000000011
low,0.16304347644139885,0.11723791549212342,AU,Thriller, English,0.9166666666666661
high,0.08260869365784498,0.009430865399871773,AU,Horror, English,0.6583333333333332
high,0.07608695451323251,0.018732532447843307,AU,Science Fiction, English,0.7333333333333325
high,0.17391304168241964,0.15258364282620254,AU,Adventure, English,0.9666666666666668
high,0.23695652008034027,0.04576383494446442,AU,Comedy, English,0.8416666666666668
low,0.04347825879017012,0.0138929562817818,AU,Horror, English,0.9833333333333325
high,0.11956521547731569,0.3017421218668036,AU,Music, English,0.9583333333333339
low,0.04782608488657844,0.03870164133936768,AU,Comedy, English,0.9749999999999996
high,0.09130434585066162,0.023418209420210705,AU,Horror, English,0.8166666666666682
low,0.16043875252269293,0.006694335349021852,other,Science Fiction, Chinese,1.0000000000000018
high,0.3559565203390359,0.13293668615915766,JP,Animation, Japanese,0.9583333333333339
low,0.05978260665170132,0.018931180463353466,FR,History, French,1.0000000000000018
high,0.16239130252693762,0.051629244889068754,US,Family, English,0.9916666666666689
high,0.04347825879017012,0.024763562874019266,AU,Science Fiction, English,0.8416666666666668
high,0.05760869360349716,0.05452475987064235,AU,Adventure, Japanese,0.8166666666666682
low,0.0513043457637051,0.03496815175357169,AU,Comedy, English,0.8833333333333346
low,0.010869563067107745,0.00014742248234501535,AU,Action, English,0.9833333333333325
high,0.03695651964555765,0.024063914899219763,AU,Horror, English,0.8583333333333325
low,0.10434782413988657,0.16218176580794175,AU,Adventure, English,0.7166666666666668
high,0.005417389142211715,0.006763967657533569,KR,Action, Korean,0.9166666666666661
low,0.016521736992438557,0.0007952355603894084,AU,Animation, English,0.9083333333333332
low,0.007608693494801508,0.009555262311451007,AU,Comedy, English,0.7666666666666675
high,0.028260867452741013,0.0049265866239316634,AU,Drama, English,0.9333333333333353
low,0.20695652001512285,0.1385317419050256,US,Action, Swedish,0.9916666666666689
high,0.13043478071833647,0.02598262832324853,AU,Fantasy, English,0.9166666666666661
high,0.22282608526701322,0.0726074055025394,AU,Action, English,0.8833333333333346
low,0.1386956503015123,0.13972192969034158,AU,Comedy, English,0.9833333333333325
high,0.6406521731318525,0.0004242087230968413,US,Adventure, English,1.0000000000000018
high,0.4347826074669187,0.35058453753038166,AU,Adventure, English,0.9416666666666682
low,0.17934782430293006,0.07615020457600549,AU,Action, English,0.8750000000000018
high,0.32608695505671076,0.10441203058217455,AU,Fantasy, English,0.9083333333333332
high,0.011690765677588621,0.0002981219699411736,other,Drama, Spanish,0.9916666666666689
low,0.07608695451323251,0.0017959339801285482,AU,Drama, English,1.0000000000000018
high,0.04782608488657844,0.10991719555323036,AU,Drama, English,0.7583333333333346
